Zone Identifier;Source Identifier;Company Code;Posting Date;Financial Period;GCOA Account;Local Account;Cost Center;Cognos Account;Cognos Dimension;Measure Code;Currency;Amount
"MEX";"Budget";"3023";"";"2016M08";"6200562";"60001400";"210CM20050";"405102";"SM00";"BUDGET";"MXN";9083.68000
"MEX";"Budget";"3023";"";"2016M08";"6303505";"60000045";"210CMA0090";"404001";"SM00";"BUDGET";"MXN";24.74000
"MEX";"Budget";"3023";"";"2016M09";"6103015";"60001013";"210CM300C0";"405301";"SM00";"BUDGET";"MXN";111.20000
"MEX";"Budget";"3023";"";"2016M09";"6300000";"60000025";"210CMA0090";"404001";"SM00";"BUDGET";"MXN";120280.51000
"MEX";"Budget";"3023";"";"2016M10";"6016053";"60005008";"210CMA0080";"404000";"SM00";"BUDGET";"MXN";34000.00000
"MEX";"Budget";"3023";"";"2016M10";"6106003";"60003164";"210CMA0090";"404001";"SM00";"BUDGET";"MXN";59145.95000
"MEX";"Budget";"3023";"";"2016M10";"6302001";"60003013";"210CMA0090";"404001";"SM00";"BUDGET";"MXN";18592.90000
"MEX";"Budget";"3023";"";"2016M11";"6103003";"60001011";"210CM300C0";"405301";"SM00";"BUDGET";"MXN";13262.13000
"MEX";"Budget";"3023";"";"2016M11";"6300000";"60000001";"210CM300C0";"405301";"SM00";"BUDGET";"MXN";669682.47000
"MEX";"Budget";"3023";"";"2016M11";"6304502";"60000504";"210CMA0090";"404001";"SM00";"BUDGET";"MXN";19352.10000
"MEX";"Budget";"3023";"";"2016M12";"6104028";"60004518";"210CM100C0";"405301";"SM00";"BUDGET";"MXN";28127.26000
"MEX";"Budget";"3023";"";"2016M12";"6300000";"60000035";"210CMA0090";"404001";"SM00";"BUDGET";"MXN";2893.36000
"MEX";"Budget";"3024";"";"2016M01";"6100503";"60003128";"210CN300C0";"405301";"SM00";"BUDGET";"MXN";126834.57000
"MEX";"Budget";"3024";"";"2016M01";"6300000";"60000035";"210CN70070";"403001";"SM00";"BUDGET";"MXN";159.01000
"MEX";"Budget";"3024";"";"2016M01";"6304502";"60000504";"210CN300C0";"405301";"SM00";"BUDGET";"MXN";23.06000
"MEX";"Budget";"3024";"";"2016M02";"6200562";"60001403";"210CN20050";"405102";"SM00";"BUDGET";"MXN";5000.00000
"MEX";"Budget";"3024";"";"2016M02";"6300500";"60000022";"210CN70070";"403001";"SM00";"BUDGET";"MXN";271.20000
"MEX";"Budget";"3024";"";"2016M03";"6103015";"60000005";"210CN300C0";"405301";"SM00";"BUDGET";"MXN";19662.00000
"MEX";"Budget";"3024";"";"2016M03";"6300000";"60000035";"210CN300C0";"405301";"SM00";"BUDGET";"MXN";1394.55000
"MEX";"Budget";"3024";"";"2016M03";"6304502";"60000504";"210CN20050";"405102";"SM00";"BUDGET";"MXN";0.75000
"MEX";"Budget";"3024";"";"2016M04";"6200559";"60001701";"220CN20050";"405102";"SM01";"BUDGET";"MXN";291.27000
"MEX";"Budget";"3024";"";"2016M04";"6300500";"60000022";"210CN20050";"405102";"SM00";"BUDGET";"MXN";90906.12000
"MEX";"Budget";"3024";"";"2016M05";"6103005";"60001010";"210CN20050";"405102";"SM00";"BUDGET";"MXN";500.00000
"MEX";"Budget";"3024";"";"2016M05";"6300000";"60000025";"210CN80090";"404001";"SM00";"BUDGET";"MXN";873.49000
"MEX";"Budget";"2009";"";"2016M10";"6023000";"60000306";"190N9D33A0";"405000";"ZM04";"BUDGET";"MXN";2283.43000
"MEX";"Budget";"2009";"";"2016M10";"6105019";"60000908";"170N9500F0";"405300";"ZM02";"BUDGET";"MXN";1470.60000
"MEX";"Budget";"2009";"";"2016M11";"6020000";"60000300";"190N9439C0";"405301";"ZM04";"BUDGET";"MXN";7567.00000
"MEX";"Budget";"2009";"";"2016M11";"6105016";"60000918";"170N9500F0";"405300";"ZM02";"BUDGET";"MXN";25618.75000
"MEX";"Budget";"2009";"";"2016M12";"6025000";"60000217";"190N9D23A0";"405000";"ZM04";"BUDGET";"MXN";4525.56000
"MEX";"Budget";"2009";"";"2016M12";"6105524";"60000633";"190N9337C0";"405301";"ZM04";"BUDGET";"MXN";4000.00000
"MEX";"Budget";"2011";"";"2016M01";"6025000";"60000217";"190NBD23A0";"405000";"ZM04";"BUDGET";"MXN";7772.16000
"MEX";"Budget";"2011";"";"2016M01";"6105017";"60000917";"570415O2F0";"405300";"ZM02";"BUDGET";"MXN";26115.84000
"MEX";"Budget";"2011";"";"2016M02";"6025010";"60000218";"190NBD31A0";"405000";"ZM04";"BUDGET";"MXN";24115.34000
"MEX";"Budget";"2011";"";"2016M02";"6106006";"60003152";"190NB337C0";"405301";"ZM04";"BUDGET";"MXN";12265.25000
"MEX";"Budget";"2011";"";"2016M03";"6025017";"60000225";"190NBH49A0";"405000";"ZM04";"BUDGET";"MXN";523.39000
"MEX";"Budget";"2011";"";"2016M03";"6308501";"60001030";"190NBB02A0";"405000";"ZM04";"BUDGET";"MXN";3478.00000
"MEX";"Budget";"2011";"";"2016M04";"6101027";"60000219";"190NBD12A0";"405000";"ZM04";"BUDGET";"MXN";142948.74000
"MEX";"Budget";"2011";"";"2016M05";"6025000";"60000217";"190NBD24A0";"405000";"ZM04";"BUDGET";"MXN";1313.40000
"MEX";"Budget";"2011";"";"2016M05";"6105017";"60000917";"570415O2F0";"405300";"ZM02";"BUDGET";"MXN";25909.69000
"MEX";"Budget";"2011";"";"2016M06";"6025010";"60000218";"190NBH49A0";"405000";"ZM04";"BUDGET";"MXN";281.56000
"MEX";"Budget";"2011";"";"2016M06";"6300000";"60000001";"190NBD06A0";"405000";"ZM04";"BUDGET";"MXN";29636.36000
"MEX";"Budget";"2011";"";"2016M07";"6101007";"60000215";"190NBD32A0";"405000";"ZM04";"BUDGET";"MXN";21939.14000
"MEX";"Budget";"2011";"";"2016M08";"6023000";"60000306";"190NBD33A0";"405000";"ZM04";"BUDGET";"MXN";9400.00000
"MEX";"Budget";"2011";"";"2016M08";"6103006";"60001006";"190NB101C0";"405301";"ZM04";"BUDGET";"MXN";900.00000
"MEX";"Budget";"2011";"";"2016M09";"6025000";"60000217";"190NBC05A0";"405000";"ZM04";"BUDGET";"MXN";1426.54000
"MEX";"Budget";"2011";"";"2016M09";"6105524";"60000633";"190NB337C0";"405301";"ZM04";"BUDGET";"MXN";2000.00000
"MEX";"Budget";"2011";"";"2016M10";"6025010";"60000218";"190NBD23A0";"405000";"ZM04";"BUDGET";"MXN";27837.13000
"MEX";"Budget";"2011";"";"2016M10";"6300000";"60000001";"190NBC03A0";"405000";"ZM04";"BUDGET";"MXN";1442578.64000
"MEX";"Budget";"2011";"";"2016M11";"6101007";"60000215";"190NBC03A0";"405000";"ZM04";"BUDGET";"MXN";11317.84000
"MEX";"Budget";"2011";"";"2016M11";"6308500";"60003112";"190NB439C0";"405301";"ZM04";"BUDGET";"MXN";11220.76000
"MEX";"Budget";"2011";"";"2016M12";"6101027";"60000219";"190NBD06A0";"405000";"ZM04";"BUDGET";"MXN";5214.23000
"MEX";"Budget";"2013";"";"2016M01";"6025011";"60004204";"190NDD32A0";"405000";"ZM04";"BUDGET";"MXN";5278.45000
"MEX";"Budget";"2013";"";"2016M01";"6201026";"60003045";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";5613.56000
"MEX";"Budget";"2013";"";"2016M02";"6105006";"60000906";"570415O3F0";"405300";"ZM02";"BUDGET";"MXN";42210.00000
"MEX";"Budget";"2013";"";"2016M03";"6025017";"60000226";"190NDD06A0";"405000";"ZM04";"BUDGET";"MXN";8226.18000
"MEX";"Budget";"2013";"";"2016M03";"6201026";"60003045";"190ND101C0";"405301";"ZM04";"BUDGET";"MXN";5239.13000
"MEX";"Budget";"2013";"";"2016M04";"6103015";"60004404";"190NDD06A0";"405000";"ZM04";"BUDGET";"MXN";6022.89000
"MEX";"Budget";"2013";"";"2016M05";"6025017";"60000226";"190NDD06A0";"405000";"ZM04";"BUDGET";"MXN";8226.18000
"MEX";"Budget";"2013";"";"2016M05";"6202000";"60003000";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";193697.56000
"MEX";"Budget";"2013";"";"2016M06";"6103015";"60004300";"190NDD06A0";"405000";"ZM04";"BUDGET";"MXN";74.73000
"MEX";"Budget";"2013";"";"2016M07";"6025011";"60004204";"190NDD32A0";"405000";"ZM04";"BUDGET";"MXN";5278.45000
"MEX";"Budget";"2013";"";"2016M07";"6200559";"60002100";"190NDD1640";"405101";"ZM04";"BUDGET";"MXN";135100.94000
"MEX";"Budget";"2013";"";"2016M08";"6101027";"60000219";"190NDD31A0";"405000";"ZM04";"BUDGET";"MXN";81014.35000
"MEX";"Budget";"2013";"";"2016M09";"6025013";"60000220";"190NDD11A0";"405000";"ZM04";"BUDGET";"MXN";70529.79000
"MEX";"Budget";"2013";"";"2016M09";"6200562";"60001403";"190NDD1640";"405101";"ZM04";"BUDGET";"MXN";367532.08000
"MEX";"Budget";"2013";"";"2016M10";"6101027";"60000219";"190NDD33A0";"405000";"ZM04";"BUDGET";"MXN";98348.58000
"MEX";"Budget";"2013";"";"2016M11";"6025017";"60000225";"190NDI50A0";"405000";"ZM04";"BUDGET";"MXN";2924.72000
"MEX";"Budget";"2013";"";"2016M11";"6201004";"60000508";"190NDD1640";"405101";"ZM04";"BUDGET";"MXN";9000.00000
"MEX";"Budget";"2013";"";"2016M12";"6102000";"60003149";"190NDD33A0";"405000";"ZM04";"BUDGET";"MXN";46148.79000
"MEX";"Budget";"2014";"";"2016M01";"6103015";"60001013";"190NEE43A0";"405000";"ZM04";"BUDGET";"MXN";156.15000
"MEX";"Budget";"2014";"";"2016M02";"6300000";"60000000";"190NED11A0";"405000";"ZM04";"BUDGET";"MXN";-247341.94000
"MEX";"Budget";"2014";"";"2016M03";"6105524";"60000633";"190NE101C0";"405301";"ZM04";"BUDGET";"MXN";6000.00000
"MEX";"Budget";"2014";"";"2016M04";"6104085";"60001019";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";2653.74000
"MEX";"Budget";"2014";"";"2016M05";"6300000";"60000000";"190NED11A0";"405000";"ZM04";"BUDGET";"MXN";-247341.94000
"MEX";"Budget";"2014";"";"2016M06";"6106006";"60003152";"190NE337C0";"405301";"ZM04";"BUDGET";"MXN";6000.73000
"MEX";"Budget";"2014";"";"2016M07";"6300000";"60000001";"190NEB02A0";"405000";"ZM04";"BUDGET";"MXN";10477192.04000
"MEX";"Budget";"2014";"";"2016M08";"6300005";"60000007";"190NEB02A0";"405000";"ZM04";"BUDGET";"MXN";2393000.45000
"MEX";"Budget";"2014";"";"2016M09";"6302006";"60000012";"190NEB02A0";"405000";"ZM04";"BUDGET";"MXN";1254650.63000
"MEX";"Budget";"2014";"";"2016M10";"6308500";"60003112";"190NE439C0";"405301";"ZM04";"BUDGET";"MXN";17101.28000
"MEX";"Budget";"2014";"";"2016M11";"6308501";"60001030";"190NEB02A0";"405000";"ZM04";"BUDGET";"MXN";1083.56000
"MEX";"Budget";"2014";"";"2016M12";"6308502";"60001033";"190NEC03A0";"405000";"ZM04";"BUDGET";"MXN";1268.57000
"MEX";"Budget";"2019";"";"2016M09";"6025010";"60000218";"190N";"405000";"ZM04";"BUDGET";"MXN";966844.88000
"MEX";"Budget";"2021";"";"2016M04";"6300005";"60000011";"Na";"405301";"C706";"BUDGET";"MXN";17770.64000
"MEX";"Budget";"2021";"";"2016M09";"6103003";"60001011";"";"405301";"C706";"BUDGET";"MXN";6270.94000
"MEX";"Budget";"3001";"";"2016M01";"6005500";"60004403";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";232.20000
"MEX";"Budget";"3001";"";"2016M01";"6104525";"60003035";"210C1A0080";"404000";"SM00";"BUDGET";"MXN";116569.02000
"MEX";"Budget";"3001";"";"2016M01";"6300500";"60000022";"210C120050";"405102";"SM00";"BUDGET";"MXN";9348.42000
"MEX";"Budget";"3001";"";"2016M02";"6025017";"60000225";"210C1A0090";"404001";"SM00";"BUDGET";"MXN";3200.00000
"MEX";"Budget";"3001";"";"2016M02";"6105019";"60000908";"270C1500F0";"405300";"ZM02";"BUDGET";"MXN";10814.07000
"MEX";"Budget";"3001";"";"2016M02";"6302001";"60003013";"210C120050";"405102";"SM00";"BUDGET";"MXN";27166.64000
"MEX";"Budget";"3001";"";"2016M03";"6101007";"60000215";"210C120050";"405102";"SM00";"BUDGET";"MXN";39227.55000
"MEX";"Budget";"3001";"";"2016M03";"6106011";"60003176";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";107.89000
"MEX";"Budget";"3001";"";"2016M03";"6304502";"60000504";"210C170070";"403001";"SM00";"BUDGET";"MXN";10528.16000
"MEX";"Budget";"3001";"";"2016M04";"6103015";"60001013";"210C180090";"404001";"SM00";"BUDGET";"MXN";96.00000
"MEX";"Budget";"3001";"";"2016M04";"6200562";"60001400";"210C120050";"405102";"SM00";"BUDGET";"MXN";14720.39000
"MEX";"Budget";"3001";"";"2016M05";"5334001";"41001306";"";"405518";"SM00";"BUDGET";"MXN";-1798.93000
"MEX";"Budget";"3001";"";"2016M05";"6104501";"60004312";"210C1A0080";"404000";"SM00";"BUDGET";"MXN";675.58000
"MEX";"Budget";"3001";"";"2016M05";"6201026";"60003048";"210C1A0090";"404001";"SM00";"BUDGET";"MXN";3874.69000
"MEX";"Budget";"3001";"";"2016M06";"6024000";"60000311";"210C1A0090";"404001";"SM00";"BUDGET";"MXN";20227.09000
"MEX";"Budget";"3001";"";"2016M06";"6104553";"60000208";"210C1A00D0";"405618";"SM00";"BUDGET";"MXN";178337.44000
"MEX";"Budget";"3001";"";"2016M06";"6300005";"60000007";"210C180090";"404001";"SM00";"BUDGET";"MXN";57592.30000
"MEX";"Budget";"3001";"";"2016M07";"6025017";"60000225";"210C1A0090";"404001";"SM00";"BUDGET";"MXN";4210.07000
"MEX";"Budget";"3001";"";"2016M07";"6105014";"60000919";"270C1500F0";"405300";"ZM02";"BUDGET";"MXN";28640.51000
"MEX";"Budget";"3001";"";"2016M07";"6302001";"60003013";"210C120050";"405102";"SM00";"BUDGET";"MXN";10018.51000
"MEX";"Budget";"3001";"";"2016M08";"6101023";"60000216";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";13476.33000
"MEX";"Budget";"3001";"";"2016M08";"6106019";"60004311";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";4699.97000
"MEX";"Budget";"3001";"";"2016M08";"6304010";"60000081";"210C1A0090";"404001";"SM00";"BUDGET";"MXN";4426.99000
"MEX";"Budget";"3001";"";"2016M09";"6103005";"60001010";"210C180090";"404001";"SM00";"BUDGET";"MXN";70.00000
"MEX";"Budget";"3001";"";"2016M09";"6200553";"60000801";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";5400.00000
"MEX";"Budget";"3001";"";"2016M09";"6304504";"60000821";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";4960.01000
"MEX";"Budget";"3001";"";"2016M10";"6103015";"60001013";"210C1300C0";"405301";"SM00";"BUDGET";"MXN";5031.00000
"MEX";"Budget";"3001";"";"2016M10";"6200559";"60001701";"220C120050";"405102";"SM01";"BUDGET";"MXN";3518.10000
"MEX";"Budget";"3001";"";"2016M11";"5310003";"41001103";"";"405500";"SM00";"BUDGET";"MXN";-466130.18000
"MEX";"Budget";"3001";"";"2016M11";"6104501";"60005011";"210C1A0080";"404000";"SM00";"BUDGET";"MXN";4226.40000
"MEX";"Budget";"3001";"";"2016M11";"6300000";"60000001";"210C120050";"405102";"SM00";"BUDGET";"MXN";440759.97000
"MEX";"Budget";"3001";"";"2016M12";"6024004";"60000307";"210C1A0090";"404001";"SM00";"BUDGET";"MXN";18093.05000
"MEX";"Budget";"3001";"";"2016M12";"6104553";"60003038";"210C1A0080";"404000";"SM00";"BUDGET";"MXN";2697.13000
"MEX";"Budget";"3001";"";"2016M12";"6300500";"60000022";"210C170070";"403001";"SM00";"BUDGET";"MXN";142.69000
"MEX";"Budget";"3002";"";"2016M01";"6103006";"60001006";"210C2300C0";"405301";"SM00";"BUDGET";"MXN";260.00000
"MEX";"Budget";"3002";"";"2016M01";"6300005";"60000007";"210C2300C0";"405301";"SM00";"BUDGET";"MXN";129776.08000
"MEX";"Budget";"3002";"";"2016M02";"6103003";"60001011";"210C2300C0";"405301";"SM00";"BUDGET";"MXN";1856.28000
"MEX";"Budget";"3002";"";"2016M02";"6201026";"60003048";"210C220050";"405102";"SM00";"BUDGET";"MXN";5073.90000
"MEX";"Budget";"3002";"";"2016M03";"6023000";"60000306";"210C2300C0";"405301";"SM00";"BUDGET";"MXN";3432.41000
"MEX";"Budget";"3002";"";"2016M03";"6106010";"60003150";"210C220050";"405102";"SM00";"BUDGET";"MXN";20000.00000
"MEX";"Budget";"3028";"";"2016M06";"6300005";"60000007";"210CR70070";"403001";"SM00";"BUDGET";"MXN";62453.18000
"MEX";"Budget";"3028";"";"2016M07";"6103003";"60001011";"210CR300C0";"405301";"SM00";"BUDGET";"MXN";47222.51000
"MEX";"Budget";"3028";"";"2016M07";"6106501";"60001100";"210CR300C0";"405301";"SM00";"BUDGET";"MXN";10650.00000
"MEX";"Budget";"3028";"";"2016M07";"6308512";"60001036";"210CR20050";"405102";"SM00";"BUDGET";"MXN";926.40000
"MEX";"Budget";"3028";"";"2016M08";"6103015";"60004300";"210CR300C0";"405301";"SM00";"BUDGET";"MXN";901.20000
"MEX";"Budget";"3028";"";"2016M08";"6300005";"60000007";"210CRA0090";"404001";"SM00";"BUDGET";"MXN";367269.12000
"MEX";"Budget";"3028";"";"2016M09";"6103002";"60001003";"210CR300C0";"405301";"SM00";"BUDGET";"MXN";684.00000
"MEX";"Budget";"3028";"";"2016M09";"6106002";"60003121";"210CR300C0";"405301";"SM00";"BUDGET";"MXN";91000.00000
"MEX";"Budget";"3028";"";"2016M09";"6309602";"60000002";"210CR80090";"404001";"SM00";"BUDGET";"MXN";31538.90000
"MEX";"Budget";"3028";"";"2016M10";"6103015";"60004404";"210CR20050";"405102";"SM00";"BUDGET";"MXN";8070.28000
"MEX";"Budget";"3028";"";"2016M10";"6300500";"60000022";"210CR80090";"404001";"SM00";"BUDGET";"MXN";5899.79000
"MEX";"Budget";"3028";"";"2016M11";"6103003";"60001011";"210CR70070";"403001";"SM00";"BUDGET";"MXN";5578.12000
"MEX";"Budget";"3028";"";"2016M11";"6200559";"60001300";"210CR20050";"405102";"SM00";"BUDGET";"MXN";16656.11000
"MEX";"Budget";"3028";"";"2016M12";"5310003";"41001101";"";"405500";"SM00";"BUDGET";"MXN";-475442.63000
"MEX";"Budget";"3028";"";"2016M12";"6104028";"60004518";"210CR300C0";"405301";"SM00";"BUDGET";"MXN";130000.00000
"MEX";"Budget";"3028";"";"2016M12";"6200562";"60001400";"210CR20050";"405102";"SM00";"BUDGET";"MXN";43637.40000
"MEX";"Budget";"3028";"";"2016M12";"6308512";"60001035";"210CRA0090";"404001";"SM00";"BUDGET";"MXN";15.75000
"MEX";"Budget";"3029";"";"2016M01";"6200555";"60000800";"210CS20050";"405102";"SM00";"BUDGET";"MXN";7159.79000
"MEX";"Budget";"3029";"";"2016M02";"6025017";"60000225";"210CS20050";"405102";"SM00";"BUDGET";"MXN";99190.97000
"MEX";"Budget";"3029";"";"2016M02";"6201026";"60003045";"210CS20050";"405102";"SM00";"BUDGET";"MXN";36398.78000
"MEX";"Budget";"3029";"";"2016M03";"6103015";"60001013";"210CS20050";"405102";"SM00";"BUDGET";"MXN";4030.16000
"MEX";"Budget";"3029";"";"2016M03";"6300005";"60000007";"210CS80090";"404001";"SM00";"BUDGET";"MXN";52618.30000
"MEX";"Budget";"3029";"";"2016M04";"6104511";"60000210";"210CSA0080";"404000";"SM00";"BUDGET";"MXN";37342.88000
"MEX";"Budget";"3029";"";"2016M04";"6305001";"60003158";"210CS300C0";"405301";"SM00";"BUDGET";"MXN";1145.33000
"MEX";"Budget";"3029";"";"2016M05";"6200559";"60001300";"210CS20050";"405102";"SM00";"BUDGET";"MXN";19628.81000
"MEX";"Budget";"3029";"";"2016M06";"6024004";"60000307";"210CS20050";"405102";"SM00";"BUDGET";"MXN";284430.79000
"MEX";"Budget";"3029";"";"2016M06";"6201020";"60000513";"210CS20050";"405102";"SM00";"BUDGET";"MXN";139521.42000
"MEX";"Budget";"3029";"";"2016M07";"6103006";"60001006";"210CS80090";"404001";"SM00";"BUDGET";"MXN";281.04000
"MEX";"Budget";"3029";"";"2016M07";"6300500";"60000022";"210CS70070";"403001";"SM00";"BUDGET";"MXN";379.68000
"MEX";"Budget";"3029";"";"2016M08";"6104511";"60000210";"210CSA0080";"404000";"SM00";"BUDGET";"MXN";25110.27000
"MEX";"Budget";"3029";"";"2016M08";"6302000";"60000013";"210CSA0090";"404001";"SM00";"BUDGET";"MXN";126120.65000
"MEX";"Budget";"3029";"";"2016M09";"6104553";"41000424";"";;"SM00";"BUDGET";"MXN";-60195.50000
"MEX";"Budget";"3029";"";"2016M09";"6305001";"60003158";"210CS300C0";"405301";"SM00";"BUDGET";"MXN";597.23000
"MEX";"Budget";"3029";"";"2016M10";"6105016";"60000918";"270CS500F0";"405300";"ZM02";"BUDGET";"MXN";48016.14000
"MEX";"Budget";"3029";"";"2016M11";"5310003";"41001103";"";"405500";"SM00";"BUDGET";"MXN";-1266794.89000
"MEX";"Budget";"3029";"";"2016M11";"6200525";"60000813";"210CS20050";"405102";"SM00";"BUDGET";"MXN";5442.32000
"MEX";"Budget";"3029";"";"2016M12";"6025017";"60000225";"210CS20050";"405102";"SM00";"BUDGET";"MXN";99190.97000
"MEX";"Budget";"3029";"";"2016M12";"6203504";"60000117";"210CSA0080";"404000";"SM00";"BUDGET";"MXN";55692.51000
"MEX";"Budget";"3031";"";"2016M01";"6104538";"60000827";"210CU80080";"404000";"SM00";"BUDGET";"MXN";94866.00000
"MEX";"Budget";"3031";"";"2016M02";"6020000";"60000300";"210CU100C0";"405301";"SM00";"BUDGET";"MXN";26224.00000
"MEX";"Budget";"3031";"";"2016M02";"6201020";"60000513";"210CUA0090";"404001";"SM00";"BUDGET";"MXN";13775.00000
"MEX";"Budget";"3031";"";"2016M03";"6103015";"60004404";"210CU300C0";"405301";"SM00";"BUDGET";"MXN";1000.00000
"MEX";"Budget";"3031";"";"2016M03";"6302000";"60000013";"210CU80090";"404001";"SM00";"BUDGET";"MXN";6012.96000
"MEX";"Budget";"3031";"";"2016M04";"6105502";"60000631";"210CU600C0";"405301";"SM00";"BUDGET";"MXN";1598.54000
"MEX";"Budget";"3031";"";"2016M04";"6309602";"60000002";"210CU80090";"404001";"SM00";"BUDGET";"MXN";18430.43000
"MEX";"Budget";"3031";"";"2016M05";"6201004";"60000509";"210CUA0090";"404001";"SM00";"BUDGET";"MXN";324443.69000
"MEX";"Budget";"3031";"";"2016M06";"6103003";"60001011";"210CUA0090";"404001";"SM00";"BUDGET";"MXN";1500.00000
"MEX";"Budget";"3031";"";"2016M06";"6300500";"60000022";"210CU300C0";"405301";"SM00";"BUDGET";"MXN";195.72000
"MEX";"Budget";"3031";"";"2016M07";"6104553";"60000303";"210CUA00D0";"405618";"SM00";"BUDGET";"MXN";928509.85000
"MEX";"Budget";"3031";"";"2016M07";"6308510";"60001032";"210CUA0090";"404001";"SM00";"BUDGET";"MXN";1500.00000
"MEX";"Budget";"3031";"";"2016M08";"6200559";"60001701";"220CU20050";"405102";"SM01";"BUDGET";"MXN";200.00000
"MEX";"Budget";"3031";"";"2016M09";"6101007";"60000215";"210CU20050";"405102";"SM00";"BUDGET";"MXN";17198.24000
"MEX";"Budget";"3031";"";"2016M09";"6300005";"60000007";"210CU80090";"404001";"SM00";"BUDGET";"MXN";50351.63000
"MEX";"Budget";"3031";"";"2016M10";"6104553";"41000424";"";;"SM00";"BUDGET";"MXN";-63327.93000
"MEX";"Budget";"3031";"";"2016M10";"6308500";"60003112";"210CU300C0";"405301";"SM00";"BUDGET";"MXN";15000.00000
"MEX";"Budget";"3031";"";"2016M11";"6201004";"60000509";"210CUA0090";"404001";"SM00";"BUDGET";"MXN";324443.69000
"MEX";"Budget";"3031";"";"2016M12";"6103003";"60001011";"210CU100C0";"405301";"SM00";"BUDGET";"MXN";2067.81000
"MEX";"Budget";"3031";"";"2016M12";"6302000";"60000013";"210CU70070";"403001";"SM00";"BUDGET";"MXN";1374.74000
"MEX";"Budget";"3040";"";"2016M10";"6300000";"60000001";"210CX80090";"404001";"SM00";"BUDGET";"MXN";360000.00000
"MEX";"Budget";"4501";"";"2016M01";"6105013";"60000909";"67041500F0";"405300";"ZM02";"BUDGET";"MXN";31555.69000
"MEX";"Budget";"4501";"";"2016M02";"6106501";"60001103";"690K1938C0";"405301";"ZM04";"BUDGET";"MXN";5000.00000
"MEX";"Budget";"4501";"";"2016M03";"6105007";"60000925";"570415T1F0";"405300";"ZM02";"BUDGET";"MXN";8865.00000
"MEX";"Budget";"4501";"";"2016M04";"6105017";"60000917";"570415T1F0";"405300";"ZM02";"BUDGET";"MXN";23558.42000
"MEX";"Budget";"4501";"";"2016M05";"6106005";"60003122";"690K1E1340";"405101";"ZM04";"BUDGET";"MXN";45096.40000
"MEX";"Budget";"4501";"";"2016M06";"6201026";"60003045";"690K1B02A0";"405000";"ZM04";"BUDGET";"MXN";37.77000
"MEX";"Budget";"4501";"";"2016M07";"6106002";"60003121";"690K1101C0";"405301";"ZM04";"BUDGET";"MXN";36450.00000
"MEX";"Budget";"4501";"";"2016M08";"6106006";"60003152";"690K1337C0";"405301";"ZM04";"BUDGET";"MXN";7846.00000
"MEX";"Budget";"4501";"";"2016M09";"6201026";"60003045";"A802";"405301";"ZM03";"BUDGET";"MXN";241.81000
"MEX";"Budget";"4501";"";"2016M10";"6300000";"60000000";"690K1E06A0";"405000";"ZM04";"BUDGET";"MXN";1544555.91000
"MEX";"Budget";"4501";"";"2016M11";"6304010";"60000081";"690K1101C0";"405301";"ZM04";"BUDGET";"MXN";17140.81000
"MEX";"Budget";"4502";"";"2016M01";"6024004";"60000307";"690K2H49A0";"405000";"ZM04";"BUDGET";"MXN";708.46000
"MEX";"Budget";"4502";"";"2016M01";"6300000";"60000001";"690K2E06A0";"405000";"ZM04";"BUDGET";"MXN";533467.21000
"MEX";"Budget";"4502";"";"2016M02";"6101027";"60000219";"690K2H49A0";"405000";"ZM04";"BUDGET";"MXN";12.11000
"MEX";"Budget";"4502";"";"2016M03";"6025000";"60000217";"690K2E1540";"405101";"ZM04";"BUDGET";"MXN";16053.18000
"MEX";"Budget";"4502";"";"2016M03";"6104035";"60001018";"690K2E43A0";"405000";"ZM04";"BUDGET";"MXN";1400.00000
"MEX";"Budget";"4502";"";"2016M04";"6025011";"60004204";"690K2E43A0";"405000";"ZM04";"BUDGET";"MXN";430.77000
