Zone Identifier;GL Account Code;Cost Center Code;GCOA Account Code;Sub Package Code
"MEX";"60000082";"190NED2640";"6309607";"335"
"MEX";"60000021";"210C5A0990";"6300000";"261"
"MEX";"60000033";"690K2E27A0";"6302006";"269"
"MEX";"60000023";"190NED33A0";"6900118";"391"
"MEX";"60000046";"210CA21530";"6303505";"270"
"MEX";"60000013";"190NED27A0";"6302000";"269"
"MEX";"60000216";"210C720850";"6101023";"305"
"MEX";"60004204";"750KFN00A0";"6025011";"148"
"MEX";"60001600";"220CH20550";"6200559";"210"
"MEX";"60004300";"270CE500F0";"6103015";"352"
"MEX";"60000908";"270CK500F0";"6105019";"229"
"MEX";"60004300";"210C6307C0";"6103015";"447"
"MEX";"60000009";"690K1B02A0";"6300005";"273"
"MEX";"60000023";"880OB302C0";"6900118";"391"
"MEX";"60000003";"210CA21530";"6300000";"261"
"MEX";"60000021";"210CA21050";"6300000";"261"
"MEX";"60004404";"210CHA0380";"6103015";"447"
"MEX";"60003167";"210C4306C0";"6106027";"201"
"MEX";"60003158";"750T1E00C0";"6305001";"322"
"MEX";"60003007";"210CNA0290";"6200555";"106"
"MEX";"60001006";"210C5A0290";"6103006";"240"
"MEX";"60000213";"210COA0390";"6201015";"124"
"MEX";"60000515";"190N5D2640";"6102504";"135"
"MEX";"60000218";"190N9D33A0";"6025010";"147"
"MEX";"60000057";"660K4K1940";"6300005";"273"
"MEX";"60001034";"580I19E7C0";"6308511";"278"
"MEX";"60004519";"190NED33A0";"6104050";"449"
"MEX";"60001006";"210C120050";"6103006";"240"
"MEX";"60001012";"5705MFL1C0";"6103015";"447"
"MEX";"60000013";"210C8A1190";"6302000";"269"
"MEX";"60001011";"580I1022C0";"6103003";"349"
"MEX";"60000002";"210CJA0190";"6309602";"334"
"MEX";"60001020";"580P1657C0";"6104050";"116"
"MEX";"60001032";"190N7D12A0";"6308510";"278"
"MEX";"60000209";"210CBA0390";"6104553";"186"
"MEX";"60001422";"210CFA0020";;"139"
"MEX";"60001006";"210CU70070";"6103006";"447"
"MEX";"60000308";"210C522250";"6201025";"124"
"MEX";"60000090";"750T1L0020";"6300000";"261"
"MEX";"60004300";"580R14N4C0";"6103015";"447"
"MEX";"60000216";"210CJ20850";"6101023";"305"
"MEX";"60000023";"210CQ21850";"6900118";"391"
"MEX";"60004304";"190NE337C0";"6411000";"188"
"MEX";"60000040";"190N1D2740";"6300000";"261"
"MEX";"60000023";"210CEJ0570";"6900118";"391"
"MEX";"60000040";"570RM4H8C0";"6300000";"261"
"MEX";"60001010";"210CA20750";"6103005";"348"
"MEX";"60001015";"580M1YB5C0";"6104036";"116"
"MEX";"60001020";"660K5K16A0";"6104050";"449"
"MEX";"60004307";"210C920630";;"236"
"MEX";"60000006";"A106JR02H0";"6306500";"277"
"MEX";"60000013";"210C5J0890";"6302000";"269"
"MEX";"60000009";"570X1IA3C0";"6300005";"273"
"MEX";"60001006";"390L2101C0";"6103006";"240"
"MEX";"60000235";"210C920030";;"435"
"MEX";"60000028";"210CN300C0";"6309600";"480"
"MEX";"60000008";"580B1065C0";"6300005";"273"
"MEX";"60001006";"210CPA0690";"6103006";"447"
"MEX";"60000003";"770K9B00F0";"6300000";"261"
"MEX";"60000033";"210C821450";"6302006";"269"
"MEX";"60000090";"190N7D1320";"6300000";"261"
"MEX";"60001009";"190NED33A0";"6103005";"447"
"MEX";"60001004";"210CH21450";"6103002";"241"
"MEX";"60000807";"210C7A1090";"6022000";"247"
"MEX";"60000059";"190N7D12A0";"6300005";"273"
"MEX";"60001019";"210CBA0390";"6104085";"116"
"MEX";"60000112";"1D0N5G6420";;"431"
"MEX";"60000305";"210C920130";;"430"
"MEX";"60000213";"210CGA0490";"6201015";"124"
"MEX";"60001207";"210CRA0090";"6104525";"187"
"MEX";"60001100";"690K1337C0";"6106501";"244"
"MEX";"60000910";"270C4500F0";"6105001";"214"
"MEX";"60000028";"690K1337C0";"6309600";"333"
"MEX";"60000012";"570C1AG6C0";"6302006";"269"
"MEX";"60000221";"210CQA1590";"6025008";"145"
"MEX";"60000002";"210CN20330";"6309602";"334"
"MEX";"60000001";"A806JT00C0";"6300000";"261"
"MEX";"60001103";"750KF600C0";"6106501";"244"
"MEX";"60003143";"580R14N3C0";"6303504";"270"
"MEX";"60001032";"210C280090";"6308510";"278"
"MEX";"60000609";"580C1AI3C0";"6100004";"102"
"MEX";"60003047";"210CL20230";;"428"
"MEX";"60001011";"210CF600C0";"6103003";"349"
"MEX";"60000918";"170N7500F0";"6105016";"408"
"MEX";"60001004";"190NBD31A0";"6103002";"447"
"MEX";"60000034";"110N3D1320";"6302006";"269"
"MEX";"60001010";"570515I4F0";"6103005";"348"
"MEX";"60000014";"210CAA0790";"6309600";"333"
"MEX";"60000817";"210C5A0890";"6104510";"187"
"MEX";"60000036";"210C6309C0";"6300000";"261"
"MEX";"60001700";"210CL20430";"6200559";"210"
"MEX";"60000216";"210CQ300C0";"6101023";"305"
"MEX";"60000023";"110N9D0810";"6900118";"391"
"MEX";"60000308";"210CS21750";"6201025";"457"
"MEX";"60005116";"210CL70A60";"6103544";"158"
"MEX";"60000042";"210CLA0090";"6300500";"262"
"MEX";"60000800";"190N5D11A0";"6200555";"106"
"MEX";"60001004";"210CQ70070";"6103002";"447"
"MEX";"60001006";"210CAA1290";"6103006";"447"
"MEX";"60000003";"210CN70070";"6300000";"261"
"MEX";"60001019";"210C580090";"6104085";"449"
"MEX";"60000041";"210C6316C0";"6300500";"262"
"MEX";"60004407";"190N1D33A0";"6305500";"279"
"MEX";"60000022";"210C821350";"6300500";"262"
"MEX";"60000045";"210C521650";"6303505";"270"
"MEX";"60001010";"110N1DB210";"6103005";"447"
"MEX";"60000041";"210CRA0390";"6300500";"262"
"MEX";"60001004";"190N1D2740";"6103002";"241"
"MEX";"60000025";"210C7A0390";"6300000";"261"
"MEX";"60000034";"210CKJ0050";"6302006";"269"
"MEX";"60000309";"210CR20750";"6102561";"137"
"MEX";"60000011";"210C2A0590";"6300005";"273"
"MEX";"60000201";"390L1N0420";"6101007";"142"
"MEX";"60000631";"210CD600C0";"6105502";"128"
"MEX";"60000033";"210C5A0990";"6302006";"269"
"MEX";"60000215";"210CM303C0";"6101007";"142"
"MEX";"60000004";"210C8305C0";"6303505";"270"
"MEX";"60000010";"580B1069C0";"6300005";"273"
"MEX";"60005115";"210C570F60";"6103624";"325"
"MEX";"60001018";"A8093300C0";"6104035";"116"
"MEX";"60000215";"210C921050";"6101007";"142"
"MEX";"60003112";"190N5D33A0";"6308500";"278"
"MEX";"60004312";"210C3A0180";"6104501";"409"
"MEX";"60001013";"210CA21150";"6103015";"352"
"MEX";"60000013";"210CH100C0";"6302000";"269"
"MEX";"60003047";"210CH21430";;"428"
"MEX";"60000013";"580C1AF8C0";"6302000";"269"
"MEX";"60000045";"210CC20230";"6303505";"270"
"MEX";"60001035";"690K2H49A0";"6308512";"452"
"MEX";"60000010";"210CFA0890";"6300005";"273"
"MEX";"60001403";"210C520430";"6200562";"211"
"MEX";"60001017";"210CP100C0";"6104084";"449"
"MEX";"60000003";"210CC100C0";"6300000";"261"
"MEX";"60000020";"190N1G46A0";"6300000";"261"
"MEX";"60001012";"210CR400C0";"6103015";"241"
"MEX";"60000511";"210C721030";;"235"
"MEX";"60000222";"750LD600C0";"6025023";"149"
"MEX";"60001012";"A106J600C0";"6103015";"241"
"MEX";"60000214";"210CJ21030";"6102561";"137"
"MEX";"60003104";"210C8A0690";"6100500";"208"
"MEX";"60000006";"210C5A1590";"6306500";"277"
"MEX";"60001012";"390L2101C0";"6103015";"241"
"MEX";"60001014";"570RM4A4C0";"6103008";"253"
"MEX";"60001020";"210C1400C0";"6104050";"449"
"MEX";"60000009";"210COA1690";"6300005";"273"
"MEX";"60003143";"750T3N10C0";"6303504";"270"
"MEX";"60000012";"580N1023C0";"6302006";"269"
"MEX";"60000009";"210C6600C0";"6300005";"273"
"MEX";"60001039";"580R1446C0";"6303505";"270"
"MEX";"60001019";"210CK400C0";"6104085";"116"
"MEX";"60001103";"210C8304C0";"6106501";"244"
"MEX";"60000513";"210CAA0090";"6201020";"457"
"MEX";"60000093";"690K2E31A0";"6300000";"261"
"MEX";"60000009";"210CF20650";"6300005";"273"
"MEX";"60001033";"210CBJ0050";"6308502";"452"
"MEX";"60000214";"210CA21850";"6102561";"137"
"MEX";"60000702";"210C8A1690";"6202000";"103"
"MEX";"60001400";"210CF20750";"6200562";"420"
"MEX";"60000511";"210C120020";;"235"
"MEX";"60000012";"570MM375C0";"6302006";"269"
"MEX";"60001007";"210CA322C0";"6103006";"240"
"MEX";"60000080";"210CO300C0";"6304004";"272"
"MEX";"60000012";"190N5D2640";"6302006";"269"
"MEX";"60001033";"210COJ0050";"6308502";"278"
"MEX";"60001009";"190N5G46A0";"6103005";"348"
"MEX";"60000202";"210CK20430";"6101029";"147"
"MEX";"60000010";"750T1600C0";"6300005";"273"
"MEX";"60000210";"210C3A0380";"6104511";"187"
"MEX";"60000033";"580R14C5C0";"6302006";"269"
"MEX";"60000026";"690K2337C0";"6304006";"322"
"MEX";"60000237";"210CO20030";;"923"
"MEX";"60001006";"210CMJ02C0";"6103006";"447"
"MEX";"60000034";"210C821130";"6302006";"269"
"MEX";"60004204";"190NDD33A0";"6025011";"148"
"MEX";"60005115";"210CQ70M60";"6103624";"325"
"MEX";"60000003";"210CA22050";"6300000";"261"
"MEX";"60000036";"210CA22950";"6300000";"261"
"MEX";"60000039";"750T5N00A0";"6300000";"261"
"MEX";"60000001";"A106JT07H0";"6300000";"261"
"MEX";"60000043";"750K9C00A0";"6300000";"261"
"MEX";"60000093";"190N5D11A0";"6300000";"261"
"MEX";"60000218";"190NBD11A0";"6025010";"147"
"MEX";"60001033";"210C6400C0";"6308502";"452"
"MEX";"60001103";"750T5C00A0";"6106501";"244"
"MEX";"60000212";"210CQ20130";;"239"
"MEX";"60004517";"210CE300C0";"6104027";"116"
"MEX";"60000006";"210CSA2290";"6306500";"277"
"MEX";"60000035";"210CA22930";"6300000";"262"
"MEX";"60000021";"590IMDV3C0";"6300000";"261"
"MEX";"60000036";"750T5N00A0";"6300000";"262"
"MEX";"60000800";"210CE302C0";"6200555";"467"
"MEX";"60000041";"210C8310C0";"6300500";"262"
"MEX";"60001006";"210CP20350";"6103006";"240"
"MEX";"60000090";"190N9D33A0";"6300000";"261"
"MEX";"60003104";"440H7IA1E0";"6100500";"208"
"MEX";"60000044";"210C3300C0";"6300000";"261"
"MEX";"60003159";"A806J404C0";"6306000";"276"
"MEX";"60000012";"570213D5C0";"6302006";"269"
"MEX";"60000035";"210C3A1190";"6300000";"261"
"MEX";"60003121";"210CJA0590";"6106002";"201"
"MEX";"60000513";"210CKA0090";"6201020";"124"
"MEX";"60000801";"210CS323C0";"6200553";"467"
"MEX";"60001048";"210CLA0090";"5370109";"451"
"MEX";"60000800";"210C6600C0";"6200555";"106"
"MEX";"60000047";"750T5N01A0";"6302006";"269"
"MEX";"60000234";"210CH20630";;"923"
"MEX";"60001014";"210CC600C0";"6103008";"453"
"MEX";"60004518";"210CQ300C0";"6104028";"116"
"MEX";"60003013";"210C821650";"6302001";"330"
"MEX";"60001011";"210CU400C0";"6103003";"447"
"MEX";"60004404";"580M1YH7C0";"6103015";"352"
"MEX";"60000025";"210C5318C0";"6300000";"261"
"MEX";"60000820";"210C921230";;"236"
"MEX";"60000035";"210CQ100C0";"6300000";"261"
"MEX";"60001418";"210CHA1180";;"188"
"MEX";"60000039";"750T9500A0";"6300000";"261"
"MEX";"60000214";"210C621030";"6102561";"137"
"MEX";"60000010";"1905GD2740";"6300005";"273"
"MEX";"60000001";"210CU400C0";"6300000";"261"
"MEX";"60001012";"210COJ0570";"6103015";"447"
"MEX";"60000504";"210CB20050";"6304502";"322"
"MEX";"60001009";"570I1989C0";"6103005";"447"
"MEX";"60000026";"210CI20030";"6304006";"332"
"MEX";"60001009";"580R1456C0";"6103005";"348"
"MEX";"60000007";"5705A315C0";"6300005";"273"
"MEX";"60004311";"210CN600C0";"6106019";"204"
"MEX";"60000059";"190NBD31A0";"6300005";"273"
"MEX";"60000222";"210CR41FC0";"6025023";"149"
"MEX";"60000036";"210C320330";"6300000";"261"
"MEX";"60001207";"210C8A1580";"6104525";"187"
"MEX";"60000308";"210CAA2390";"6201025";"457"
"MEX";"60000308";"210C4A0290";"6201025";"124"
"MEX";"60000039";"210CQJ09C0";"6300000";"261"
"MEX";"60004407";"190N5C04A0";"6305500";"279"
"MEX";"60000039";"210CU100C0";"6300000";"261"
"MEX";"60003128";"210CA320C0";"6100503";"208"
"MEX";"60000700";"190N9337C0";"6202000";"103"
"MEX";"60000049";"210CP400C0";"6300000";"261"
"MEX";"60000504";"210CP300C0";"6304502";"322"
"MEX";"60000234";"210C521730";;"923"
"MEX";"60000009";"210CG20930";"6300005";"273"
"MEX";"60000007";"210CS900C0";"6300005";"273"
"MEX";"60005111";"R11303D016";"6103533";"157"
"MEX";"60001009";"190N7F45A0";"6103005";"447"
"MEX";"60000025";"570515G7F0";"6300000";"261"
"MEX";"60004407";"750T5E00C0";"6305500";"279"
"MEX";"60000060";"750K9O0140";"6300005";"273"
"MEX";"60004315";"580213H9C0";"6300005";"273"
"MEX";"60000033";"580C1AF3C0";"6302006";"269"
"MEX";"60003013";"210C520050";"6302001";"330"
"MEX";"60000800";"210CAA2990";"6200555";"106"
"MEX";"60004312";"210CKA0680";"6104501";"184"
"MEX";"60001012";"190NBB02A0";"6103015";"241"
"MEX";"60000214";"210C621630";"6102561";"137"
"MEX";"60000036";"210C3302C0";"6300000";"261"
"MEX";"60004300";"210C5300C0";"6103015";"447"
"MEX";"60000042";"190N3D33A0";"6300500";"262"
"MEX";"60000818";"210CFA0890";"6104538";"186"
"MEX";"60000013";"210CE400C0";"6302000";"269"
"MEX";"60001013";"190N3101C0";"6103015";"447"
"MEX";"60001200";"FU06218C55";"6104528";"187"
"MEX";"60000800";"210C9305C0";"6200555";"106"
"MEX";"60000818";"210CAA1890";"6104538";"186"
"MEX";"60000009";"210CA20950";"6300005";"273"
"MEX";"60000007";"210CQA1590";"6300005";"273"
"MEX";"60003013";"210C5A0290";"6302001";"330"
"MEX";"60000918";"270CQ500F0";"6105016";"408"
"MEX";"60000046";"210C5302C0";"6303505";"270"
"MEX";"60001103";"210CS311C0";"6106501";"244"
"MEX";"60001006";"210CF400C0";"6103006";"447"
"MEX";"60005008";"210C1A0880";"6016053";"190"
"MEX";"60000514";"210CK20050";"6201013";"136"
"MEX";"60000020";"210C522230";"6300000";"261"
"MEX";"60003128";"210CA304C0";"6100503";"208"
"MEX";"60001800";"220CH20030";"6200559";"210"
"MEX";"60000031";"210CQA1690";"6104655";"199"
"MEX";"60000302";"210C8A0290";"6102546";"239"
"MEX";"60001044";"210CJA0390";"5370104";"451"
"MEX";"60000237";"210C820130";;"435"
"MEX";"60001034";"750T5M00A0";"6308511";"278"
"MEX";"60001700";"210C620650";"6200559";"210"
"MEX";"60000046";"210C520530";"6303505";"270"
"MEX";"60000041";"210CG400C0";"6300500";"262"
"MEX";"60001701";"220CI20050";"6200559";"210"
"MEX";"60000515";"210CR20730";"6102504";"135"
"MEX";"60001018";"210C2A0290";"6104035";"449"
"MEX";"60000040";"210CCJ02C0";"6300000";"261"
"MEX";"60003036";"210CRA0080";"6104525";"187"
"MEX";"60001013";"580R1447C0";"6103015";"352"
"MEX";"60001030";"210CDA0090";"6308501";"278"
"MEX";"60004522";"580P1654C0";"6104041";"120"
"MEX";"60000033";"210CC400C0";"6302006";"269"
"MEX";"60000043";"210CA400C0";"6300000";"261"
"MEX";"60000309";"210CH21430";"6102561";"137"
"MEX";"60000003";"5705MA95C0";"6300000";"391"
"MEX";"60000020";"210C5309C0";"6300000";"261"
"MEX";"60001024";"210C5A1090";"6103002";"276"
"MEX";"60000049";"210CA22030";"6300000";"261"
"MEX";"60001007";"570IM990C0";"6103006";"240"
"MEX";"60001009";"580213M5C0";"6103005";"348"
"MEX";"60001007";"210C5J07C0";"6103006";"240"
"MEX";"60000009";"210CHA2090";"6300005";"273"
"MEX";"60003013";"210CA21430";"6302001";"330"
"MEX";"60001413";"210C522130";"6200563";"210"
"MEX";"60001400";"210CO20850";"6200562";"420"
"MEX";"60000007";"210CC304C0";"6300005";"273"
"MEX";"60000049";"210CA100C0";"6300000";"261"
"MEX";"60001012";"210CCA0990";"6103015";"447"
"MEX";"60000013";"580M1028C0";"6302000";"269"
"MEX";"60000214";"210CS21250";"6102561";"137"
"MEX";"60004407";"390L3L0240";"6305500";"279"
"MEX";"60003104";"210CA22550";"6100500";"208"
"MEX";"60001400";"210CS20450";"6200562";"420"
"MEX";"60000011";"210C3A0690";"6300005";"273"
"MEX";"60001017";"210C5321C0";"6104084";"116"
"MEX";"60000037";"210CL20450";"6306500";"277"
"MEX";"60000046";"570X14Z2C0";"6303505";"270"
"MEX";"60000308";"210CS20730";"6201025";"457"
"MEX";"60005013";"210CCA0080";"6104655";"199"
"MEX";"60000201";"190ND439C0";"6101007";"142"
"MEX";"60000021";"690K2938C0";"6300000";"261"
"MEX";"60000010";"210C621850";"6300005";"273"
"MEX";"60000308";"210CR300C0";"6201025";"124"
"MEX";"60000012";"190N5H49A0";"6302006";"269"
"MEX";"60001035";"210CA70070";"6308512";"278"
"MEX";"60000005";"750KG600C0";"6103015";"330"
"MEX";"60001007";"A106JT03H0";"6103006";"240"
"MEX";"60001036";"210CSA0090";"6308512";"278"
"MEX";"60000072";"110N9D1320";"6300500";"262"
"MEX";"60001006";"210CO80090";"6103006";"240"
"MEX";"60003112";"690K1E33A0";"6308500";"278"
"MEX";"60000907";"270CD500F0";"6105010";"407"
"MEX";"60000003";"";"6300000";
"MEX";"60000025";"210CA323C0";"6300000";"261"
"MEX";"60004404";"210C5400C0";"6103015";"447"
"MEX";"60000049";"210CO100C0";"6300000";"261"
"MEX";"60000214";"660K6K2040";"6102561";"137"
"MEX";"60001007";"440H7IC4C0";"6103006";"240"
"MEX";"60000908";"270CK500F0";"6105019";"407"
"MEX";"60001011";"210C621250";"6103003";"349"
"MEX";"60001020";"210CRA0090";"6104050";"116"
"MEX";"60001039";"210CHA0690";"6303505";"270"
"MEX";"60001032";"190NEC03A0";"6308510";"278"
"MEX";"60001413";"210CH20340";"6200563";"427"
"MEX";"60000033";"210CQ22030";"6302006";"269"
"MEX";"60000007";"210CGA0590";"6300005";"273"
"MEX";"60000085";"750T3L0020";"6300000";"262"
"MEX";"60003104";"210COA1090";"6100500";"208"
"MEX";"60001011";"210CH400C0";"6103003";"447"
"MEX";"60000809";"880OB403C0";"6200514";"106"
"MEX";"60000011";"210CR41FC0";"6300005";"273"
"MEX";"60000009";"5705A335C0";"6300005";"273"
"MEX";"60000025";"580E1044C0";"6300000";"261"
"MEX";"60000013";"190N9C04A0";"6302000";"269"
"MEX";"60001011";"210CNA0190";"6103003";"349"
"MEX";"60003112";"190N7I50A0";"6308500";"278"
"MEX";"60000201";"190N7D07A0";"6101007";"142"
"MEX";"60004300";"580C1AG1C0";"6103015";"447"
"MEX";"60000236";"210CL20030";;"923"
"MEX";"60000033";"570I19W4C0";"6302006";"269"
"MEX";"60000021";"210CJ400C0";"6300000";"261"
"MEX";"60000513";"210CHJ0890";"6201020";"124"
"MEX";"60001012";"A806J300C0";"6103015";"241"
"MEX";"60001011";"1901GD2740";"6103003";"349"
"MEX";"60000212";"210CM20130";;"239"
"MEX";"60000009";"210CP302C0";"6300005";"273"
"MEX";"60000045";"210CH22030";"6303505";"270"
"MEX";"60000011";"210C220850";"6300005";"273"
"MEX";"60000215";"210CF21030";"6101007";"142"
"MEX";"60000043";"210C720650";"6300000";"261"
"MEX";"60001049";"210CJ80090";"5370109";"451"
"MEX";"60000203";"190N1D06A0";;"147"
"MEX";"60000034";"210CS321C0";"6302006";"269"
"MEX";"60001422";"210C821630";;"139"
"MEX";"60000049";"880OBA06C0";"6300000";"261"
"MEX";"60000031";"210C680090";"6104655";"199"
"MEX";"60000225";"750T3600C0";"6025017";"145"
"MEX";"60000215";"190NDD06A0";"6101007";"142"
"MEX";"60001045";"210CJA0090";"5370105";"451"
"MEX";"60003106";"210CS321C0";"6100005";"102"
"MEX";"60000307";"210C521350";"6024004";"243"
"MEX";"60001013";"570IM987C0";"6103015";"352"
"MEX";"60001034";"190N9439C0";"6308511";"278"
"MEX";"60000011";"210C921350";"6300005";"273"
"MEX";"60005115";"210CH70A60";"6103624";"325"
"MEX";"60001013";"210CGA0790";"6103015";"447"
"MEX";"60000021";"750T3M00A0";"6300000";"261"
"MEX";"60000021";"210C8100C0";"6300000";"261"
"MEX";"60003161";"";;
"MEX";"60000011";"210CL900C0";"6300005";"273"
"MEX";"60004404";"A806JR01H0";"6103015";"352"
"MEX";"60001012";"210COJ09C0";"6103015";"241"
"MEX";"60003128";"210CO316C0";"6100503";"482"
"MEX";"60000010";"210CFA0490";"6300005";"273"
"MEX";"60003159";"210C6400C0";"6306000";"276"
"MEX";"60000226";"190N7D06A0";"6025017";"145"
"MEX";"60001009";"210C5J0570";"6103005";"447"
"MEX";"60000225";"750K9M00A0";"6025017";"145"
"MEX";"60000010";"210CAA2090";"6300005";"273"
"MEX";"60001403";"210CL20030";"6200562";"420"
"MEX";"60004300";"210CP301C0";"6103015";"352"
"MEX";"60000213";"210C320650";"6201015";"457"
"MEX";"60001400";"210CR20750";"6200562";"420"
"MEX";"60000034";"210C720350";"6302006";"269"
"MEX";"60000233";"210C520650";"6025006";"144"
"MEX";"60000054";"110L1L9320";"6303505";"270"
"MEX";"60001025";"210CA400C0";"6103003";"447"
"MEX";"60000023";"210C9A0090";"6900118";"335"
"MEX";"60000036";"750T5L0040";"6300000";"261"
"MEX";"60000827";"210CHA0080";"6104538";"186"
"MEX";"60000002";"210C321350";"6309602";"334"
"MEX";"60000226";"210CIA0290";"6025017";"145"
"MEX";"60000212";"210CN20630";;"239"
"MEX";"60000220";"190N5D12A0";"6025013";"150"
"MEX";"60001020";"210CAJ0890";"6104050";"116"
"MEX";"60000800";"210CAA2090";"6200555";"467"
"MEX";"60000513";"210CIA0590";"6201020";"457"
"MEX";"60000040";"190N9101C0";"6300000";"261"
"MEX";"60000818";"210CQA1780";"6104538";"186"
"MEX";"60000035";"750T5L0020";"6300000";"262"
"MEX";"60000039";"210C720950";"6300000";"261"
"MEX";"60004518";"210C7304C0";"6104028";"116"
"MEX";"60005103";"210CJ70B60";"6103604";"153"
"MEX";"60000002";"210CS21130";"6309602";"334"
"MEX";"60001003";"210C920050";"6103002";"241"
"MEX";"60001003";"210CA21150";"6103002";"447"
"MEX";"60000011";"57041514C0";"6300005";"273"
"MEX";"60000045";"210C7A1390";"6303505";"270"
"MEX";"60000212";"210CL20230";;"239"
"MEX";"60003104";"210CR300C0";"6100500";"208"
"MEX";"60003013";"210C620030";"6302001";"330"
"MEX";"60000010";"210CO80090";"6300005";"273"
"MEX";"60000025";"210CH320C0";"6300000";"261"
"MEX";"60001020";"210CAA0890";"6104050";"449"
"MEX";"60003041";"570I1990C0";"6304500";"332"
"MEX";"60000304";"210CUA0080";"6104553";"186"
"MEX";"60000069";"690K1E06A0";"6302006";"269"
"MEX";"60003157";"190N7D1320";"6301500";"280"
"MEX";"60000001";"570X15H3F0";"6300000";"261"
"MEX";"60001049";"210CMA0090";"5370109";"451"
"MEX";"60000007";"210CS20130";"6300005";"273"
"MEX";"60004518";"210CG20050";"6104028";"116"
"MEX";"60000513";"210CQA0390";"6201020";"124"
"MEX";"60000049";"210CC100C0";"6300000";"261"
"MEX";"60000010";"210CK80090";"6300005";"273"
"MEX";"60004306";"210C1A0090";"6200522";"469"
"MEX";"60004300";"210CA22950";"6103015";"447"
"MEX";"60001009";"210CP70070";"6103005";"348"
"MEX";"60000308";"210CN303C0";"6201025";"124"
"MEX";"60001019";"210CC100C0";"6104085";"116"
"MEX";"60003047";"210C320030";;"919"
"MEX";"60004312";"210C8A0890";"6104501";"184"
"MEX";"60001700";"210C620830";"6200559";"210"
"MEX";"60001015";"580C1AF9C0";"6104036";"449"
"MEX";"60004312";"210CIA0380";"6104501";"184"
"MEX";"60001014";"210C5100C0";"6103008";"253"
"MEX";"60000025";"210C3308C0";"6300000";"261"
"MEX";"60000035";"190N5D2740";"6300000";"261"
"MEX";"60001004";"210CA309C0";"6103002";"241"
"MEX";"60000235";"210CP20030";;"923"
"MEX";"60000309";"110N5D1320";"6102561";"137"
"MEX";"60000004";"210CN20830";"6303505";"270"
"MEX";"60000702";"210CJ21050";"6202000";"103"
"MEX";"60005014";"210CGA0780";"6104650";"198"
"MEX";"60000818";"210CPA0390";"6104538";"186"
"MEX";"60000046";"210CC20450";"6303505";"270"
"MEX";"60000813";"210CH21050";"6200525";"106"
"MEX";"60005012";"210CL100C0";"6104501";"184"
